Education_Post_grad,Education_Undergrad,Relationship_status_Unattached,Income,Kidhome,Teenhome,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,AcceptedCmpLast,TotalAMntspent,TotalCmpAccepted,TotalNumPurchases,Age,KidTeenhome
0.0,1.0,0.0,-2.056902959613446,-0.8230393240078342,-0.9289722395072267,-0.8868495492800124,-0.26030070126375204,-0.6956878516413243,-0.4866234586095239,-0.6338801823601496,-0.5398309563100956,-0.6881758729810595,-0.7609619485061384,-0.9128373422907077,-0.8618303491100674,1.1056352071701558,-0.2817729686203145,-0.282704841292908,-0.2808389157364335,-0.26166148160299973,-0.11714818073216654,-0.4205299744053216,-0.9059515394341806,-0.5027308674544454,-0.7448569445697864,-0.599156561701753,-1.2648032713206627
0.0,0.0,1.0,0.5088378170574985,-0.8230393240078342,-0.9289722395072267,-0.3294025609919992,0.8707806499943137,1.3958896938325722,3.4227858662247583,2.069297899058369,-0.2695801036763733,-0.6881758729810595,-0.39604273667112383,0.45418245870014085,0.6766069423575575,-1.3687842027834536,-0.2817729686203145,-0.282704841292908,-0.2808389157364335,-0.26166148160299973,-0.11714818073216654,-0.4205299744053216,0.8210913192753476,-0.5027308674544454,-0.133861945803676,0.8195377181491862,-1.2648032713206627
1.0,0.0,1.0,0.33886032048118525,1.0399383491294083,0.9090656915177863,-0.2137619623577837,-0.6121926772107058,-0.508382399807841,-0.632769601593983,-0.5364683596063291,-0.5784382209720559,0.3517134788948544,0.69871489883392,-0.5710823920429956,-0.24645543252301746,0.28082873718561946,-0.2817729686203145,-0.282704841292908,-0.2808389157364335,-0.26166148160299973,-0.11714818073216654,-0.4205299744053216,-0.4928548325958785,-0.5027308674544454,0.018886803887851602,1.4037059510289847,1.4058056369657483
0.0,0.0,0.0,-1.6030598096082473,-0.8230393240078342,-0.9289722395072267,-0.8957449799441828,-0.3105709835418883,-0.6689299299508267,-0.5779647979748108,-0.6338801823601496,-0.7521709119508774,-0.6881758729810595,-1.125881160341153,-0.9128373422907077,-0.8618303491100674,1.1056352071701558,-0.2817729686203145,-0.282704841292908,-0.2808389157364335,-0.26166148160299973,-0.11714818073216654,-0.4205299744053216,-0.9308368832196205,-0.5027308674544454,-0.8976056942613139,-1.5171352133700078,-1.2648032713206627
1.0,0.0,1.0,1.4221145702034579,-0.8230393240078342,-0.9289722395072267,2.0782940054434618,-0.10948985442934325,-0.23188387567269905,0.390253399297231,0.9977678487663436,0.01997438128832918,-0.6881758729810595,1.0636341106689347,1.137692359195565,1.9073567755316574,-0.9563809677911853,-0.2817729686203145,-0.282704841292908,3.5607600797693477,3.821731780595926,-0.11714818073216654,2.3779517771928544,1.174463201028594,2.8595979120597934,1.5463743008031274,1.9044215792116692,-1.2648032713206627
0.0,0.0,0.0,-0.4698610984021492,1.0399383491294083,0.9090656915177863,-0.7474878022080091,-0.5367872537935015,-0.6600106227206608,-0.6510378694670405,-0.34164471409868813,-0.7714745442818576,0.3517134788948544,-0.39604273667112383,-0.9128373422907077,-0.8618303491100674,1.1056352071701558,-0.2817729686203145,-0.282704841292908,-0.2808389157364335,-0.26166148160299973,-0.11714818073216654,-0.4205299744053216,-0.8478857372681543,-0.5027308674544454,-0.5921081948782587,-0.9329669804902093,1.4058056369657483
0.0,0.0,0.0,-0.6588276548025627,-0.8230393240078342,-0.9289722395072267,-0.6555683520115814,-0.5367872537935015,-0.575277204034085,2.052665775745454,-0.36599766978714326,-0.3081873683383336,-0.16823119704310258,-0.031123524836109216,-0.5710823920429956,0.0612320257705075,0.6932319721778877,-0.2817729686203145,-0.282704841292908,-0.2808389157364335,-0.26166148160299973,-0.11714818073216654,-0.4205299744053216,-0.4812416721626732,-0.5027308674544454,0.018886803887851602,1.9044215792116692,-1.2648032713206627
1.0,0.0,0.0,1.1539114259725531,-0.8230393240078342,0.9090656915177863,2.0960848667718026,1.3483483316366083,1.4761634589040649,-0.6875744052131553,-0.2685858470333228,2.548750216646731,-0.16823119704310258,2.523310958008993,0.45418245870014085,0.9842944006510824,-0.1315744978066488,-0.2817729686203145,-0.282704841292908,-0.2808389157364335,3.821731780595926,-0.11714818073216654,-0.4205299744053216,1.949226904215289,0.6180453923836342,1.699123050494655,1.654063765120327,0.07050118282254286
0.0,1.0,1.0,-0.8412335141347955,1.0399383491294083,-0.9289722395072267,-0.8927798363894593,-0.2351655601246839,-0.6600106227206608,-0.1395263690214334,-0.07376220152568178,-0.0958474126975518,-0.16823119704310258,-0.7609619485061384,-0.5710823920429956,-0.8618303491100674,0.28082873718561946,-0.2817729686203145,-0.282704841292908,-0.2808389157364335,-0.26166148160299973,-0.11714818073216654,-0.4205299744053216,-0.7865018892640692,-0.5027308674544454,-0.8976056942613139,-1.3502300039757797,0.07050118282254286
0.0,0.0,0.0,-0.6920931610637602,-0.8230393240078342,-0.9289722395072267,-0.6496380649021345,-0.6121926772107058,-0.4191893275061823,0.572936078027805,0.26717917811268993,0.07788527828126968,-0.6881758729810595,-0.031123524836109216,-0.22932744179528344,-0.24645543252301746,1.1056352071701558,-0.2817729686203145,-0.282704841292908,-0.2808389157364335,-0.26166148160299973,-0.11714818073216654,-0.4205299744053216,-0.4829006950817025,-0.5027308674544454,0.17163555357937918,-1.0998721898844375,-1.2648032713206627
0.0,0.0,0.0,-2.290362130638211,1.0399383491294083,-0.9289722395072267,-0.9016752670536298,-0.637327818349774,6.948158444610826,-0.6693061373400978,-0.6338801823601496,-0.8293854412747981,6.591049590150338,-1.4908003721761676,8.656301264645231,-1.7848927239906425,-1.7811874377757217,-0.2817729686203145,-0.282704841292908,-0.2808389157364335,-0.26166148160299973,-0.11714818073216654,-0.4205299744053216,1.8629577124257641,-0.5027308674544454,1.699123050494655,-0.8495143757930953,0.07050118282254286
1.0,0.0,0.0,0.30434735773519284,-0.8230393240078342,0.9090656915177863,1.666139051336899,-0.6624629594888422,-0.36121383051010414,-0.6875744052131553,-0.6582331380486047,-0.4819200593171551,0.3517134788948544,-0.7609619485061384,0.1124275084524287,0.9842944006510824,1.1056352071701558,-0.2817729686203145,3.5372581361771176,-0.2808389157364335,-0.26166148160299973,-0.11714818073216654,-0.4205299744053216,0.6054183398015353,0.6180453923836342,0.629881802653962,1.654063765120327,0.07050118282254286
1.0,0.0,0.0,0.6146868098969477,-0.8230393240078342,0.9090656915177863,0.23397471440546094,-0.6624629594888422,-0.2898593726687772,-0.30394077987894996,0.12106144398195921,-0.7521709119508774,0.3517134788948544,0.69871489883392,-0.22932744179528344,0.9842944006510824,-0.543977732798917,-0.2817729686203145,-0.282704841292908,-0.2808389157364335,-0.26166148160299973,-0.11714818073216654,-0.4205299744053216,-0.10464346954301623,-0.5027308674544454,0.47713305296243436,1.2368007416347566,0.07050118282254286
0.0,0.0,0.0,-0.5235017272483301,-0.8230393240078342,0.9090656915177863,-0.10405165083301514,-0.5870575360716377,-0.6243333937999973,0.024888041836083154,-0.512115403917874,1.062370527161258,2.431492182646682,1.0636341106689347,-0.5710823920429956,-0.24645543252301746,1.1056352071701558,-0.2817729686203145,-0.282704841292908,-0.2808389157364335,-0.26166148160299973,-0.11714818073216654,-0.4205299744053216,-0.27054576144594883,-0.5027308674544454,0.47713305296243436,1.487158555726099,0.07050118282254286
0.0,0.0,1.0,-1.544567961098975,-0.8230393240078342,-0.9289722395072267,-0.8868495492800124,-0.5619223949325696,-0.6332527010301632,-0.4135503871172943,-0.36599766978714326,-0.5977418533030361,-0.16823119704310258,-0.7609619485061384,-0.5710823920429956,-0.8618303491100674,0.6932319721778877,-0.2817729686203145,-0.282704841292908,-0.2808389157364335,-0.26166148160299973,-0.11714818073216654,-0.4205299744053216,-0.8827252185677701,-0.5027308674544454,-0.7448569445697864,-0.01498832882195452,-1.2648032713206627
0.0,0.0,0.0,0.06187877876468675,1.0399383491294083,0.9090656915177863,-0.3916705756411922,-0.5619223949325696,-0.6109544329547485,-0.632769601593983,-0.512115403917874,-0.05724014803559148,0.8716581548328114,0.3337956869989054,-0.5710823920429956,-0.5541428908165424,0.6932319721778877,-0.2817729686203145,-0.282704841292908,-0.2808389157364335,-0.26166148160299973,-0.11714818073216654,-0.4205299744053216,-0.5807830473044328,-0.5027308674544454,-0.133861945803676,-0.599156561701753,1.4058056369657483
0.0,0.0,0.0,-0.6311063995848981,1.0399383491294083,-0.9289722395072267,-0.7978952426383081,-0.6121926772107058,-0.5574385895737533,-0.3222090477520073,-0.14682106859104713,-0.6556527502959766,-0.16823119704310258,-0.7609619485061384,-0.5710823920429956,-0.5541428908165424,-0.9563809677911853,-0.2817729686203145,-0.282704841292908,-0.2808389157364335,-0.26166148160299973,-0.11714818073216654,-0.4205299744053216,-0.7898199351021279,-0.5027308674544454,-1.203103193644369,-1.684040422764236,0.07050118282254286
1.0,0.0,0.0,1.5061099735129815,-0.8230393240078342,-0.9289722395072267,1.1235177808225032,1.8510511544179709,2.827438504274194,-0.30394077987894996,0.9490619373894333,-0.8486890736057782,-0.6881758729810595,0.69871489883392,2.1629572099387016,1.2919818589446075,-1.3687842027834536,-0.2817729686203145,-0.282704841292908,3.5607600797693477,-0.26166148160299973,-0.11714818073216654,-0.4205299744053216,1.7667343831220632,0.6180453923836342,1.3936255511115998,0.3188220899665018,-1.2648032713206627
1.0,0.0,1.0,-1.896165881443021,-0.8230393240078342,-0.9289722395072267,-0.8809192621705655,-0.5619223949325696,-0.7001475052564072,-0.6510378694670405,-0.6095272266716945,-0.7714745442818576,-0.16823119704310258,-0.39604273667112383,-0.9128373422907077,-0.8618303491100674,-0.1315744978066488,-0.2817729686203145,-0.282704841292908,-0.2808389157364335,-0.26166148160299973,-0.11714818073216654,-0.4205299744053216,-0.9573812499240898,-0.5027308674544454,-1.0503544439528416,-1.684040422764236,-1.2648032713206627
1.0,0.0,0.0,-0.6190938556572434,-0.8230393240078342,-0.9289722395072267,-0.5725443324793241,-0.2351655601246839,-0.5485192823435874,-0.06645329752920381,-0.12246811290259202,0.8693342038514564,-0.6881758729810595,-0.7609619485061384,0.7959374089478529,-0.8618303491100674,-0.9563809677911853,-0.2817729686203145,-0.282704841292908,-0.2808389157364335,-0.26166148160299973,-0.11714818073216654,-0.4205299744053216,-0.4795826492436439,-0.5027308674544454,-0.7448569445697864,0.48572729936072995,-1.2648032713206627
0.0,0.0,0.0,-0.5300162222244813,-0.8230393240078342,0.9090656915177863,-0.578474619588771,-0.6624629594888422,-0.7224457733318218,-0.6510378694670405,-0.6582331380486047,-0.7907781766128377,-0.16823119704310258,-0.7609619485061384,-0.5710823920429956,-0.5541428908165424,-0.1315744978066488,-0.2817729686203145,3.5372581361771176,-0.2808389157364335,-0.26166148160299973,-0.11714818073216654,-0.4205299744053216,-0.8080691872114504,0.6180453923836342,-0.8976056942613139,-0.09844093351906859,0.07050118282254286
1.0,0.0,1.0,-0.24993914034201023,-0.8230393240078342,2.747103622542799,-0.6199866293548997,-0.36084126582002457,-0.3166172943592748,-0.08472156540226121,-0.12246811290259202,-0.01863288337363115,1.9115475067087253,-0.031123524836109216,-0.5710823920429956,0.0612320257705075,0.28082873718561946,-0.2817729686203145,-0.282704841292908,-0.2808389157364335,-0.26166148160299973,-0.11714818073216654,2.3779517771928544,-0.5061270159481132,0.6180453923836342,-0.133861945803676,1.4037059510289847,1.4058056369657483
1.0,0.0,0.0,0.7686783826310745,-0.8230393240078342,-0.9289722395072267,0.5245587827683614,0.1921318392394743,1.3557528112968258,1.4863494716806747,0.9977678487663436,-0.4240091623242146,-0.6881758729810595,-0.39604273667112383,0.7959374089478529,0.9842944006510824,0.6932319721778877,-0.2817729686203145,-0.282704841292908,-0.2808389157364335,-0.26166148160299973,-0.11714818073216654,-0.4205299744053216,0.9770394736641043,-0.5027308674544454,0.9353793020370171,1.9044215792116692,-1.2648032713206627
1.0,0.0,1.0,-0.12154352659219383,1.0399383491294083,0.9090656915177863,-0.7860346684194143,-0.6624629594888422,-0.6600106227206608,-0.6510378694670405,-0.6338801823601496,-0.7907781766128377,-0.6881758729810595,-0.7609619485061384,-0.9128373422907077,-0.8618303491100674,0.6932319721778877,-0.2817729686203145,-0.282704841292908,-0.2808389157364335,-0.26166148160299973,-0.11714818073216654,-0.4205299744053216,-0.8993154477580634,-0.5027308674544454,-0.8976056942613139,1.487158555726099,1.4058056369657483
1.0,0.0,0.0,0.7084308546246835,-0.8230393240078342,0.9090656915177863,1.1768903648075257,-0.2351655601246839,-0.0713363455297134,-0.6875744052131553,-0.46340949254096375,-0.17306194202147246,1.3916028307707684,0.3337956869989054,1.137692359195565,1.9073567755316574,-1.3687842027834536,-0.2817729686203145,-0.282704841292908,-0.2808389157364335,-0.26166148160299973,-0.11714818073216654,-0.4205299744053216,0.507535987578805,-0.5027308674544454,1.0881280517285448,-0.09844093351906859,0.07050118282254286
0.0,1.0,0.0,-1.3075974310799725,1.0399383491294083,-0.9289722395072267,-0.8868495492800124,-0.5870575360716377,-0.6823088907960755,-0.4135503871172943,-0.48776244822941883,-0.15375830969049228,0.3517134788948544,-0.39604273667112383,-0.5710823920429956,-1.1695178074035923,0.6932319721778877,-0.2817729686203145,-0.282704841292908,-0.2808389157364335,-0.26166148160299973,-0.11714818073216654,-0.4205299744053216,-0.8727710810535941,-0.5027308674544454,-0.7448569445697864,-0.599156561701753,0.07050118282254286
0.0,0.0,1.0,-0.44311008711710287,-0.8230393240078342,0.9090656915177863,-0.7415575150985622,-0.6624629594888422,-0.717986119716739,-0.6510378694670405,-0.6582331380486047,-0.7714745442818576,-0.16823119704310258,-1.125881160341153,-0.5710823920429956,-0.8618303491100674,-0.1315744978066488,-0.2817729686203145,-0.282704841292908,-0.2808389157364335,-0.26166148160299973,-0.11714818073216654,-0.4205299744053216,-0.8959974019200047,-0.5027308674544454,-1.203103193644369,-0.3487987476104108,0.07050118282254286
1.0,0.0,1.0,-0.1419186491771773,-0.8230393240078342,-0.9289722395072267,0.3911273228058051,-0.4613818303762971,0.173944603299848,2.2353484544760276,0.5350616906856963,-0.03793651570461131,-0.16823119704310258,1.0636341106689347,2.5047121601864135,-0.24645543252301746,0.28082873718561946,3.5489564698006477,-0.282704841292908,-0.2808389157364335,-0.26166148160299973,-0.11714818073216654,2.3779517771928544,0.4892867354694825,1.738821652221714,1.5463743008031274,2.1547793933030115,-1.2648032713206627
0.0,0.0,0.0,1.293256935533347,-0.8230393240078342,0.9090656915177863,0.3436850259302295,1.2478077670803356,1.6456302962772165,0.8104235603775511,3.676592974496407,1.1202814241541985,-0.16823119704310258,1.4285533225039493,1.137692359195565,-0.24645543252301746,-0.543977732798917,-0.2817729686203145,-0.282704841292908,-0.2808389157364335,-0.26166148160299973,-0.11714818073216654,-0.4205299744053216,1.3071850345509402,-0.5027308674544454,0.7826305523454895,-0.9329669804902093,0.07050118282254286
1.0,0.0,0.0,-1.4535498398009765,1.0399383491294083,-0.9289722395072267,-0.8660935443969481,-0.637327818349774,-0.6154140865698314,-0.632769601593983,-0.6582331380486047,-0.7135636472889171,-0.16823119704310258,-0.7609619485061384,-0.9128373422907077,-0.8618303491100674,1.1056352071701558,-0.2817729686203145,-0.282704841292908,-0.2808389157364335,-0.26166148160299973,-0.11714818073216654,-0.4205299744053216,-0.9192237227864153,-0.5027308674544454,-0.7448569445697864,-1.3502300039757797,0.07050118282254286
0.0,0.0,0.0,-1.3872498377387288,-0.8230393240078342,0.9090656915177863,-0.8779541186158419,-0.6624629594888422,-0.717986119716739,-0.632769601593983,-0.6338801823601496,-0.7907781766128377,-0.6881758729810595,-1.4908003721761676,-0.9128373422907077,-0.8618303491100674,-0.1315744978066488,-0.2817729686203145,-0.282704841292908,-0.2808389157364335,-0.26166148160299973,-0.11714818073216654,-0.4205299744053216,-0.9706534332763244,-0.5027308674544454,-1.5086006930274243,0.9864429275434143,0.07050118282254286
1.0,0.0,0.0,-2.056902959613446,1.0399383491294083,-0.9289722395072267,-0.8957449799441828,-0.637327818349774,-0.7001475052564072,-0.632769601593983,-0.6095272266716945,-0.6170454856340163,0.3517134788948544,-0.7609619485061384,-0.9128373422907077,-0.8618303491100674,-0.1315744978066488,-0.2817729686203145,-0.282704841292908,-0.2808389157364335,-0.26166148160299973,-0.11714818073216654,-0.4205299744053216,-0.9557222270050605,-0.5027308674544454,-1.203103193644369,-0.515703957004639,0.07050118282254286
0.0,0.0,1.0,1.290022789091286,-0.8230393240078342,-0.9289722395072267,-0.5399277533773659,3.4597001873183313,0.4415238202048241,3.4593224019708733,0.07235553260504897,2.5101429519847707,-0.6881758729810595,-0.7609619485061384,0.45418245870014085,0.9842944006510824,-1.7811874377757217,-0.2817729686203145,-0.282704841292908,-0.2808389157364335,-0.26166148160299973,-0.11714818073216654,-0.4205299744053216,0.6253266148298872,-0.5027308674544454,-0.28661069549520357,-0.599156561701753,-1.2648032713206627
0.0,1.0,0.0,-2.056902959613446,-0.8230393240078342,-0.9289722395072267,-0.8957449799441828,-0.21003041898561578,-0.6823088907960755,-0.4135503871172943,-0.12246811290259202,0.11649254294323,0.3517134788948544,-0.39604273667112383,-0.5710823920429956,-0.8618303491100674,1.5180384421624242,-0.2817729686203145,-0.282704841292908,-0.2808389157364335,-0.26166148160299973,-0.11714818073216654,2.3779517771928544,-0.8047511413733918,0.6180453923836342,-0.28661069549520357,-2.2682086556440346,-1.2648032713206627
0.0,0.0,0.0,-0.47549775362974095,1.0399383491294083,-0.9289722395072267,-0.8660935443969481,-0.5116521126544333,-0.6778492371809925,-0.632769601593983,-0.5364683596063291,-0.5977418533030361,-0.6881758729810595,-0.7609619485061384,-0.9128373422907077,-1.1695178074035923,1.9304416771546924,-0.2817729686203145,-0.282704841292908,-0.2808389157364335,-0.26166148160299973,-0.11714818073216654,-0.4205299744053216,-0.9159056769483566,-0.5027308674544454,-0.5921081948782587,0.06846427587515955,0.07050118282254286
1.0,0.0,0.0,0.9485431269016881,1.0399383491294083,0.9090656915177863,1.5445681655932364,0.5942940974645644,0.6689661545740537,0.22583898843971448,0.26717917811268993,-0.11515104502853198,3.471381534522596,0.3337956869989054,-0.22932744179528344,1.9073567755316574,1.1056352071701558,-0.2817729686203145,-0.282704841292908,-0.2808389157364335,-0.26166148160299973,-0.11714818073216654,-0.4205299744053216,1.1810992927047115,-0.5027308674544454,1.3936255511115998,1.2368007416347566,1.4058056369657483
0.0,0.0,1.0,0.6221715488057171,-0.8230393240078342,0.9090656915177863,-0.178180239701102,-0.18489527784654763,-0.18728733952186968,-0.011648493910031636,0.9734148930778885,-0.5784382209720559,-0.6881758729810595,-0.031123524836109216,-0.22932744179528344,1.2919818589446075,-1.3687842027834536,-0.2817729686203145,-0.282704841292908,-0.2808389157364335,-0.26166148160299973,-0.11714818073216654,-0.4205299744053216,-0.1660273175471013,-0.5027308674544454,0.018886803887851602,0.9864429275434143,0.07050118282254286
1.0,0.0,0.0,1.2531535196517922,-0.8230393240078342,-0.9289722395072267,1.0227028999619052,0.2675372626566787,2.7337857783574524,-0.19433117264060557,3.4087104619234005,-0.23097283901441296,-0.6881758729810595,0.69871489883392,2.1629572099387016,2.2150442338251826,-0.9563809677911853,-0.2817729686203145,-0.282704841292908,-0.2808389157364335,-0.26166148160299973,-0.11714818073216654,-0.4205299744053216,1.801573864421679,-0.5027308674544454,2.00462054987771,0.4022746946636159,-1.2648032713206627
0.0,0.0,1.0,-0.7498457761005614,1.0399383491294083,-0.9289722395072267,-0.8690586879516715,-0.5116521126544333,-0.6555509691055779,-0.1395263690214334,-0.6338801823601496,-0.7907781766128377,-0.16823119704310258,-0.7609619485061384,-0.9128373422907077,-0.8618303491100674,0.6932319721778877,-0.2817729686203145,-0.282704841292908,-0.2808389157364335,-0.26166148160299973,-0.11714818073216654,-0.4205299744053216,-0.8877022873248581,-0.5027308674544454,-0.8976056942613139,-0.6826091663988672,0.07050118282254286
0.0,0.0,1.0,1.4120425141410398,-0.8230393240078342,-0.9289722395072267,0.6075828023006187,2.353753977199333,1.7080654468883776,2.162275382983798,0.3158850894896002,3.8034863181604415,-0.6881758729810595,-0.031123524836109216,2.1629572099387016,0.36891948406403247,-1.7811874377757217,3.5489564698006477,-0.282704841292908,-0.2808389157364335,3.821731780595926,-0.11714818073216654,2.3779517771928544,1.6754881225754505,2.8595979120597934,0.47713305296243436,-0.6826091663988672,-1.2648032713206627
0.0,0.0,0.0,0.6631528044358312,1.0399383491294083,0.9090656915177863,0.06792667534094637,-0.4362466892372289,-0.19174699313695262,-0.4683551907364665,-0.07376220152568178,1.2554068504710596,2.431492182646682,-0.031123524836109216,-0.22932744179528344,1.2919818589446075,-0.9563809677911853,-0.2817729686203145,-0.282704841292908,-0.2808389157364335,-0.26166148160299973,-0.11714818073216654,-0.4205299744053216,-0.0017840485631980215,-0.5027308674544454,0.17163555357937918,-0.7660617710959812,1.4058056369657483
1.0,0.0,0.0,1.4028944999192103,-0.8230393240078342,-0.9289722395072267,2.0130608472395455,0.6194292386036325,1.1818263203085912,2.6007138119371755,2.26412154456601,2.8190010692804535,-0.6881758729810595,-0.39604273667112383,2.5047121601864135,2.2150442338251826,-1.7811874377757217,-0.2817729686203145,-0.282704841292908,3.5607600797693477,-0.26166148160299973,-0.11714818073216654,2.3779517771928544,2.239555915045421,1.738821652221714,1.3936255511115998,1.1533481369376426,-1.2648032713206627
0.0,0.0,1.0,0.8439877926390632,-0.8230393240078342,-0.9289722395072267,-0.029923061964928284,0.21726698037854245,1.404809001062738,1.5228860074267894,2.26412154456601,-0.07654378036657164,-0.6881758729810595,0.3337956869989054,0.7959374089478529,1.2919818589446075,-0.9563809677911853,-0.2817729686203145,-0.282704841292908,-0.2808389157364335,-0.26166148160299973,-0.11714818073216654,2.3779517771928544,0.8061601130040837,0.6180453923836342,0.7826305523454895,0.2353694852693877,-1.2648032713206627
